Column1 Column2 Column3 Column4 GPS_Time
1408953138.3 71.381668447 129.399296555 74.45770263671875 07:52:00.3
1408953138.5 71.381649915 129.399302137 74.03450012207031 07:52:00.5
1408953138.6 71.38164049 129.399301367 73.51319885253906 07:52:00.6
1408953138.7 71.381631268 129.399304242 73.31400299072266 07:52:00.7
1408953138.8 71.381622025 129.399308795 73.21029663085938 07:52:00.8
1408953138.9 71.381613004 129.399314005 73.19760131835938 07:52:00.9
1408953139.0 71.381603944 129.399317721 73.07050323486328 07:52:01.0
1408953139.1 71.381595283 129.399326877 73.36859893798828 07:52:01.1
1408953139.2 71.381586412 129.399331747 73.39219665527344 07:52:01.2
1408953139.3 71.381577107 129.39933462 73.18350219726562 07:52:01.3
1408953139.4 71.381568065 129.39933969 73.14810180664062 07:52:01.4
1408953139.5 71.381558951 129.399343603 73.06539916992188 07:52:01.5
1408953139.6 71.381550269 129.399350647 73.24230194091797 07:52:01.6
1408953139.7 71.381541175 129.399354568 73.160400390625 07:52:01.7
1408953139.8 71.38153243 129.399360158 73.23300170898438 07:52:01.8
1408953139.9 71.381523456 129.399364787 73.24089813232422 07:52:01.9
1408953140.0 71.381514495 129.399368928 73.17919921875 07:52:02.0
1408953140.1 71.38150577 129.399373989 73.17720031738281 07:52:02.1
1408953140.2 71.381496909 129.399379325 73.19499969482422 07:52:02.2
1408953140.3 71.381488039 129.39938519 73.25509643554688 07:52:02.3
1408953140.4 71.381478623 129.39938457 72.80699920654297 07:52:02.4
1408953140.5 71.381469377 129.399384477 72.4540023803711 07:52:02.5
1408953140.6 71.381460767 129.399390244 72.5624008178711 07:52:02.6
1408953140.7 71.381451799 129.399392395 72.31079864501953 07:52:02.7
1408953140.8 71.381442961 129.399395616 72.20819854736328 07:52:02.8
1408953140.9 71.38143427 129.399403023 72.3904037475586 07:52:02.9
1408953141.0 71.381425757 129.399411588 72.69259643554688 07:52:03.0
1408953141.1 71.381417227 129.399417993 72.82499694824219 07:52:03.1
1408953141.2 71.381408548 129.399423079 72.81759643554688 07:52:03.2
1408953141.3 71.381399444 129.399424494 72.51640319824219 07:52:03.3
1408953141.4 71.381390641 129.399427969 72.41410064697266 07:52:03.4
1408953141.5 71.381382081 129.399433983 72.5509033203125 07:52:03.5
1408953141.6 71.381373439 129.399442069 72.81439971923828 07:52:03.6
1408953141.7 71.381364532 129.399444649 72.61219787597656 07:52:03.7
1408953141.8 71.381355785 129.399446775 72.39409637451172 07:52:03.8
1408953141.9 71.381347189 129.399452843 72.5009994506836 07:52:03.9
1408953142.0 71.3813385 129.39945663 72.40840148925781 07:52:04.0
1408953142.1 71.38132955 129.399460541 72.35749816894531 07:52:04.1
1408953142.3 71.381312094 129.39946928 72.32340240478516 07:52:04.3
1408953142.4 71.381303434 129.399474028 72.34750366210938 07:52:04.4
1408953142.5 71.381294969 129.399480548 72.59819793701172 07:52:04.5
1408953142.6 71.381286197 129.399483872 72.52410125732422 07:52:04.6
1408953142.7 71.381277575 129.399487162 72.50859832763672 07:52:04.7
1408953142.8 71.381268749 129.399489706 72.32779693603516 07:52:04.8
1408953142.9 71.381259942 129.39949209 72.16549682617188 07:52:04.9
1408953143.0 71.381251243 129.399493644 71.97969818115234 07:52:05.0
1408953143.1 71.381242545 129.39949641 71.85479736328125 07:52:05.1
1408953143.2 71.381233552 129.399497724 71.65010070800781 07:52:05.2
1408953143.3 71.381224784 129.399499673 71.45549774169922 07:52:05.3
1408953143.4 71.381216095 129.399503512 71.47669982910156 07:52:05.4
1408953143.5 71.381207502 129.399504877 71.29239654541016 07:52:05.5
1408953143.6 71.381198754 129.39950883 71.2864990234375 07:52:05.6
1408953143.8 71.381181547 129.399517449 71.32679748535156 07:52:05.8
1408953143.9 71.381172795 129.399520681 71.30970001220703 07:52:05.9
1408953144.0 71.381164005 129.399523476 71.17140197753906 07:52:06.0
1408953144.1 71.381155283 129.399528863 71.20249938964844 07:52:06.1
1408953144.2 71.38114669 129.399533965 71.29679870605469 07:52:06.2
1408953144.5 71.381120719 129.399547502 71.38179779052734 07:52:06.5
1408953144.6 71.381111898 129.399551048 71.32540130615234 07:52:06.6
1408953144.7 71.381103291 129.399554934 71.31279754638672 07:52:06.7
1408953144.8 71.381094487 129.39955903 71.2177963256836 07:52:06.8
1408953144.9 71.38108579 129.39956351 71.21910095214844 07:52:06.9
1408953145.0 71.381077069 129.39956805 71.1802978515625 07:52:07.0
1408953145.1 71.381068339 129.399572202 71.17279815673828 07:52:07.1
1408953145.2 71.381059459 129.399576205 71.1676025390625 07:52:07.2
1408953145.3 71.381050801 129.399580956 71.15670013427734 07:52:07.3
1408953145.5 71.381033368 129.399590284 71.11540222167969 07:52:07.5
1408953145.6 71.38102441 129.399594995 71.07949829101562 07:52:07.6
1408953145.7 71.381015674 129.399600394 71.08740234375 07:52:07.7
1408953145.8 71.381007042 129.399605131 71.07450103759766 07:52:07.8
1408953145.9 71.380998326 129.399610484 71.07759857177734 07:52:07.9
1408953146.0 71.38098964 129.399615673 71.05989837646484 07:52:08.0
1408953146.1 71.380981025 129.39962068 71.0875015258789 07:52:08.1
1408953146.2 71.380972296 129.399625212 71.0697021484375 07:52:08.2
1408953146.4 71.380954816 129.399635016 71.02670288085938 07:52:08.4
1408953146.5 71.380945825 129.399640435 71.03199768066406 07:52:08.5
1408953146.6 71.380936905 129.399646177 71.03939819335938 07:52:08.6
1408953146.7 71.380928059 129.39965177 71.03279876708984 07:52:08.7
1408953146.8 71.38091912 129.399657428 71.05909729003906 07:52:08.8
1408953146.9 71.380910352 129.399663687 71.08899688720703 07:52:08.9
1408953147.0 71.380901291 129.399669104 71.10479736328125 07:52:09.0
1408953147.1 71.380892393 129.399675049 71.11900329589844 07:52:09.1
1408953147.2 71.380883626 129.399680323 71.0875015258789 07:52:09.2
1408953147.3 71.380874799 129.399686178 71.0863037109375 07:52:09.3
1408953147.4 71.380865842 129.399691651 71.06300354003906 07:52:09.4
1408953147.5 71.380856932 129.399696995 71.03759765625 07:52:09.5
1408953147.6 71.380847856 129.399702856 71.02469635009766 07:52:09.6
1408953147.7 71.380838792 129.399708312 71.01429748535156 07:52:09.7
1408953147.8 71.38082991 129.399714023 71.00749969482422 07:52:09.8
1408953147.9 71.380820979 129.399720501 71.00430297851562 07:52:09.9
1408953148.0 71.380812151 129.399725657 70.96399688720703 07:52:10.0
1408953148.1 71.380803229 129.399731836 70.95230102539062 07:52:10.1
1408953148.2 71.380794441 129.399737428 70.90039825439453 07:52:10.2
1408953148.3 71.380785354 129.399743352 70.87650299072266 07:52:10.3
1408953148.4 71.38077643 129.399749496 70.86199951171875 07:52:10.4
1408953148.5 71.380767387 129.39975495 70.82649993896484 07:52:10.5
1408953148.6 71.380758245 129.399760311 70.78820037841797 07:52:10.6
1408953148.7 71.380749202 129.399765641 70.7791976928711 07:52:10.7
1408953148.8 71.380740243 129.399771754 70.80549621582031 07:52:10.8
1408953148.9 71.380731068 129.399776801 70.71630096435547 07:52:10.9
1408953149.0 71.380722245 129.399782372 70.71430206298828 07:52:11.0
1408953149.1 71.380713093 129.399787351 70.66999816894531 07:52:11.1
1408953149.2 71.380704053 129.399792341 70.606201171875 07:52:11.2
1408953149.3 71.380694977 129.399797433 70.57869720458984 07:52:11.3
1408953149.4 71.380685798 129.399802222 70.50469970703125 07:52:11.4
1408953149.5 71.380676795 129.399806702 70.47879791259766 07:52:11.5
1408953149.7 71.380658793 129.399816526 70.44830322265625 07:52:11.7
1408953149.8 71.38064971 129.399821695 70.42240142822266 07:52:11.8
1408953149.9 71.380640659 129.399826334 70.40470123291016 07:52:11.9
1408953150.0 71.380631728 129.399831342 70.431396484375 07:52:12.0
1408953150.1 71.380622759 129.399835949 70.42230224609375 07:52:12.1
1408953150.2 71.380613804 129.399839989 70.42849731445312 07:52:12.2
1408953150.3 71.380604986 129.399844351 70.40699768066406 07:52:12.3
1408953150.4 71.380596094 129.399848726 70.40450286865234 07:52:12.4
1408953150.5 71.380587344 129.399853493 70.41069793701172 07:52:12.5
1408953150.7 71.380569404 129.399861725 70.44400024414062 07:52:12.7
1408953150.8 71.380560565 129.399865827 70.46070098876953 07:52:12.8
1408953150.9 71.380551751 129.399869251 70.418701171875 07:52:12.9
1408953151.0 71.380542997 129.399873742 70.40579986572266 07:52:13.0
1408953151.1 71.380534209 129.399877826 70.41410064697266 07:52:13.1
1408953151.2 71.380525497 129.399881612 70.36380004882812 07:52:13.2
1408953151.3 71.380516827 129.399885815 70.33719635009766 07:52:13.3
1408953151.4 71.380508192 129.399889812 70.32820129394531 07:52:13.4
1408953151.5 71.380499643 129.39989338 70.26570129394531 07:52:13.5
1408953151.6 71.380490943 129.399896903 70.22769927978516 07:52:13.6
1408953151.7 71.380482149 129.399900811 70.20559692382812 07:52:13.7
1408953151.8 71.380473506 129.39990473 70.222900390625 07:52:13.8
1408953151.9 71.380464832 129.399908501 70.1989974975586 07:52:13.9
1408953152.0 71.380456284 129.399912472 70.26930236816406 07:52:14.0
1408953152.1 71.380447786 129.399916823 70.2791976928711 07:52:14.1
1408953152.2 71.380439184 129.39992061 70.23619842529297 07:52:14.2
1408953152.4 71.380422102 129.399928779 70.29419708251953 07:52:14.4
1408953152.5 71.380413425 129.399932429 70.23639678955078 07:52:14.5
1408953152.6 71.380404856 129.399936343 70.23320007324219 07:52:14.6
1408953152.7 71.380396319 129.399939766 70.23870086669922 07:52:14.7
1408953152.8 71.380387818 129.399943737 70.29759979248047 07:52:14.8
1408953152.9 71.380379271 129.399947661 70.3135986328125 07:52:14.9
1408953153.0 71.380370637 129.399951419 70.30590057373047 07:52:15.0
1408953153.1 71.380361871 129.399955278 70.28170013427734 07:52:15.1
1408953153.2 71.380353268 129.399958819 70.31629943847656 07:52:15.2
1408953153.3 71.380344873 129.399963271 70.36119842529297 07:52:15.3
1408953153.4 71.380336247 129.399967378 70.34220123291016 07:52:15.4
1408953153.5 71.380327513 129.399971196 70.32060241699219 07:52:15.5
1408953153.6 71.380318962 129.399975401 70.3363037109375 07:52:15.6
1408953153.8 71.380301702 129.399983952 70.28970336914062 07:52:15.8
1408953154.0 71.380284374 129.399992848 70.32740020751953 07:52:16.0
1408953154.1 71.380275778 129.399997376 70.33540344238281 07:52:16.1
1408953154.2 71.380267085 129.400002124 70.34860229492188 07:52:16.2
1408953154.3 71.380258436 129.400006674 70.31590270996094 07:52:16.3
1408953154.4 71.380249621 129.400011194 70.24359893798828 07:52:16.4
1408953154.5 71.380240926 129.40001642 70.22979736328125 07:52:16.5
1408953154.6 71.38023213 129.400021129 70.20600128173828 07:52:16.6
1408953154.7 71.380223255 129.400026286 70.20069885253906 07:52:16.7
1408953154.8 71.38021458 129.400031016 70.23500061035156 07:52:16.8
1408953154.9 71.38020571 129.400035854 70.15080261230469 07:52:16.9
1408953155.0 71.38019684 129.40004067 70.07839965820312 07:52:17.0
1408953155.1 71.380188097 129.400046272 70.01080322265625 07:52:17.1
1408953155.2 71.380179186 129.400051377 69.94999694824219 07:52:17.2
1408953155.3 71.38017037 129.400057035 69.93990325927734 07:52:17.3
1408953155.4 71.380161418 129.400062032 69.9260025024414 07:52:17.4
1408953155.5 71.380152584 129.400067147 69.90560150146484 07:52:17.5
1408953155.6 71.380143693 129.400072635 69.8594970703125 07:52:17.6
1408953155.7 71.380134881 129.400077918 69.81990051269531 07:52:17.7
1408953155.8 71.380125879 129.400084249 69.78489685058594 07:52:17.8
1408953155.9 71.380116958 129.400089715 69.74040222167969 07:52:17.9
1408953156.0 71.380108046 129.400095295 69.76850128173828 07:52:18.0
1408953156.1 71.380098848 129.400100477 69.6709976196289 07:52:18.1
1408953156.2 71.38008995 129.400106101 69.71379852294922 07:52:18.2
1408953156.3 71.380080651 129.400110887 69.6239013671875 07:52:18.3
1408953156.4 71.380071624 129.400116237 69.55950164794922 07:52:18.4
1408953156.5 71.380062497 129.400122121 69.52269744873047 07:52:18.5
1408953156.6 71.380053428 129.400127585 69.45459747314453 07:52:18.6
1408953156.7 71.380044525 129.400133122 69.47049713134766 07:52:18.7
1408953156.8 71.380035409 129.400138536 69.41259765625 07:52:18.8
1408953157.0 71.380017351 129.400149549 69.33580017089844 07:52:19.0
1408953157.1 71.380008294 129.400154863 69.32659912109375 07:52:19.1
1408953157.2 71.379999099 129.400160372 69.31670379638672 07:52:19.2
1408953157.3 71.37998997 129.40016589 69.29139709472656 07:52:19.3
1408953157.6 71.379962256 129.400180814 69.25769805908203 07:52:19.6
1408953157.7 71.379953085 129.400186448 69.3187026977539 07:52:19.7
1408953157.8 71.37994416 129.400193505 69.48560333251953 07:52:19.8
1408953157.9 71.379934957 129.400198206 69.46219635009766 07:52:19.9
1408953158.0 71.379925264 129.400198496 69.0647964477539 07:52:20.0
1408953158.1 71.379916062 129.400200814 68.81739807128906 07:52:20.1
1408953158.2 71.379907183 129.400207141 68.95539855957031 07:52:20.2
1408953158.3 71.379898407 129.400215419 69.24530029296875 07:52:20.3
1408953158.4 71.379889334 129.400221524 69.34149932861328 07:52:20.4
1408953158.5 71.37988045 129.400227654 69.45610046386719 07:52:20.5
1408953158.6 71.379871874 129.400236537 69.82469940185547 07:52:20.6
1408953158.7 71.379862569 129.4002367 69.44539642333984 07:52:20.7
1408953158.8 71.379853318 129.400240319 69.40019989013672 07:52:20.8
1408953158.9 71.379844305 129.400243909 69.27970123291016 07:52:20.9
1408953159.0 71.379835813 129.400254329 69.72869873046875 07:52:21.0
1408953159.1 71.379826826 129.400258101 69.71279907226562 07:52:21.1
1408953159.2 71.379817763 129.400259015 69.40160369873047 07:52:21.2
1408953159.3 71.379808839 129.40025967 69.10810089111328 07:52:21.3
1408953159.4 71.379799823 129.400261872 68.95369720458984 07:52:21.4
1408953159.5 71.379791164 129.400265851 68.96119689941406 07:52:21.5
1408953159.7 71.379773599 129.400273398 68.9114990234375 07:52:21.7
1408953159.8 71.379764911 129.400277028 68.87860107421875 07:52:21.8
1408953159.9 71.37975616 129.400281681 68.92420196533203 07:52:21.9
1408953160.0 71.379747627 129.400283105 68.7291030883789 07:52:22.0
1408953160.1 71.379739211 129.40029089 68.96939849853516 07:52:22.1
1408953160.2 71.379730702 129.400297245 69.11949920654297 07:52:22.2
1408953160.3 71.379722007 129.400298412 68.97250366210938 07:52:22.3
1408953160.4 71.379713117 129.400299826 68.72940063476562 07:52:22.4
1408953160.5 71.379704741 129.400307139 69.03959655761719 07:52:22.5
1408953160.6 71.379696071 129.400310563 68.96530151367188 07:52:22.6
1408953160.8 71.379678292 129.400312901 68.49430084228516 07:52:22.8
1408953160.9 71.379670083 129.400321101 68.8373031616211 07:52:22.9
1408953161.1 71.379653717 129.400339843 69.67870330810547 07:52:23.1
1408953161.2 71.379645265 129.400346737 69.89900207519531 07:52:23.2
1408953161.3 71.379636807 129.400352252 70.01609802246094 07:52:23.3
1408953161.4 71.379627712 129.400351001 69.55979919433594 07:52:23.4
1408953161.5 71.379619492 129.400359105 69.90609741210938 07:52:23.5
1408953161.6 71.379610652 129.400361953 69.85160064697266 07:52:23.6
1408953161.7 71.3796018 129.4003636 69.65619659423828 07:52:23.7
1408953161.8 71.379593143 129.400368528 69.70680236816406 07:52:23.8
1408953161.9 71.379584459 129.400370851 69.62370300292969 07:52:23.9
1408953162.0 71.37957571 129.400375397 69.63369750976562 07:52:24.0
1408953162.1 71.379566884 129.400376848 69.42530059814453 07:52:24.1
1408953162.2 71.379558814 129.400390128 70.11820220947266 07:52:24.2
1408953162.3 71.379551096 129.40040707 71.0896987915039 07:52:24.3
1408953162.4 71.379542851 129.400419498 71.72450256347656 07:52:24.4
1408953162.5 71.379534288 129.400426467 71.90249633789062 07:52:24.5
1408953162.6 71.379525417 129.400429102 71.64350128173828 07:52:24.6
1408953162.7 71.379516421 129.40043159 71.5238037109375 07:52:24.7
1408953162.8 71.379508116 129.400441871 71.95690155029297 07:52:24.8
1408953162.9 71.379499419 129.400447533 72.04190063476562 07:52:24.9
1408953163.0 71.379490408 129.4004517 72.00289916992188 07:52:25.0
1408953163.1 71.379481545 129.400457939 72.089599609375 07:52:25.1
1408953163.2 71.379472663 129.400462806 72.12830352783203 07:52:25.2
1408953163.3 71.379463913 129.400467605 72.18379974365234 07:52:25.3
1408953163.4 71.379454892 129.400470868 72.0707015991211 07:52:25.4
1408953163.5 71.379445728 129.400472014 71.8467025756836 07:52:25.5
1408953163.6 71.379437262 129.400480182 72.11360168457031 07:52:25.6
1408953163.8 71.379418641 129.400483953 71.69619750976562 07:52:25.8
1408953163.9 71.379409215 129.400484878 71.4083023071289 07:52:25.9
1408953164.1 71.379391379 129.400495519 71.50890350341797 07:52:26.1
1408953164.2 71.379382262 129.40050144 71.53170013427734 07:52:26.2
1408953164.3 71.37937327 129.400506512 71.53230285644531 07:52:26.3
1408953164.4 71.379364193 129.400512746 71.61219787597656 07:52:26.4
1408953164.5 71.379355286 129.400521842 71.87310028076172 07:52:26.5
1408953164.6 71.379345895 129.400523363 71.53720092773438 07:52:26.6
1408953164.7 71.379336992 129.400529695 71.6498031616211 07:52:26.7
1408953164.8 71.379327543 129.400527596 71.0802993774414 07:52:26.8
1408953164.9 71.379318552 129.400534079 71.18250274658203 07:52:26.9
1408953165.0 71.379309958 129.400544479 71.64659881591797 07:52:27.0
1408953165.1 71.37930075 129.400549209 71.5186996459961 07:52:27.1
1408953165.3 71.379282256 129.400553069 70.95059967041016 07:52:27.3
1408953165.4 71.379273019 129.400558669 70.94409942626953 07:52:27.4
1408953165.5 71.379263524 129.400558931 70.51239776611328 07:52:27.5
1408953165.6 71.379254642 129.400564937 70.58519744873047 07:52:27.6
1408953165.7 71.379245678 129.400572274 70.74690246582031 07:52:27.7
1408953165.8 71.379236862 129.400580968 71.00959777832031 07:52:27.8
1408953165.9 71.379227718 129.400584918 70.88269805908203 07:52:27.9
1408953166.0 71.379218794 129.400592999 71.07569885253906 07:52:28.0
1408953166.1 71.379209608 129.400596375 70.90969848632812 07:52:28.1
1408953166.2 71.379200134 129.400597055 70.51069641113281 07:52:28.2
1408953166.3 71.379191749 129.400607729 70.93910217285156 07:52:28.3
1408953166.4 71.379182632 129.40061274 70.94850158691406 07:52:28.4
1408953166.6 71.379164825 129.400622546 70.93119812011719 07:52:28.6
1408953166.7 71.379156275 129.400632537 71.28250122070312 07:52:28.7
1408953166.8 71.379147525 129.400639898 71.4207992553711 07:52:28.8
1408953166.9 71.379138036 129.400637731 70.88379669189453 07:52:28.9
1408953167.0 71.379128431 129.400635955 70.30919647216797 07:52:29.0
1408953167.1 71.379119329 129.400637984 70.056396484375 07:52:29.1
1408953167.2 71.379110145 129.400639761 69.8375015258789 07:52:29.2
1408953167.3 71.3791011 129.400642407 69.61029815673828 07:52:29.3
1408953167.4 71.379092367 129.400647782 69.6364974975586 07:52:29.4
1408953167.6 71.379074381 129.400653099 69.28610229492188 07:52:29.6
1408953167.7 71.379065802 129.400656588 69.26429748535156 07:52:29.7
1408953167.8 71.379056283 129.400656324 68.8407974243164 07:52:29.8
1408953167.9 71.379047236 129.400657128 68.51470184326172 07:52:29.9
1408953168.0 71.379038353 129.400658654 68.2654037475586 07:52:30.0
1408953168.1 71.379029086 129.400657199 67.7406005859375 07:52:30.1
1408953168.2 71.379020346 129.400662637 67.78569793701172 07:52:30.2
1408953168.3 71.379011955 129.400669984 67.9209976196289 07:52:30.3
1408953168.4 71.379003343 129.400676598 67.97329711914062 07:52:30.4
1408953168.5 71.378994467 129.40067831 67.71050262451172 07:52:30.5
1408953168.6 71.378985742 129.400683247 67.68769836425781 07:52:30.6
1408953168.7 71.378976878 129.400686276 67.5333023071289 07:52:30.7
1408953168.8 71.37896834 129.400691216 67.54759979248047 07:52:30.8
1408953168.9 71.378960098 129.400701222 67.9635009765625 07:52:30.9
1408953169.0 71.378951882 129.400711826 68.37799835205078 07:52:31.0
1408953169.1 71.378943573 129.400718919 68.58689880371094 07:52:31.1
1408953169.2 71.378934725 129.400721682 68.39330291748047 07:52:31.2
1408953169.3 71.378926167 129.400726198 68.37960052490234 07:52:31.3
1408953169.4 71.378917736 129.400734727 68.72380065917969 07:52:31.4
1408953169.5 71.378909279 129.400739442 68.72380065917969 07:52:31.5
1408953169.6 71.378900725 129.400744377 68.75029754638672 07:52:31.6
1408953169.7 71.378892453 129.400751853 68.99579620361328 07:52:31.7
1408953169.8 71.378884112 129.400756322 69.0593032836914 07:52:31.8
1408953169.9 71.378875562 129.400761755 69.10980224609375 07:52:31.9
1408953170.0 71.378867134 129.40076794 69.20659637451172 07:52:32.0
1408953170.1 71.378858348 129.400769905 69.09320068359375 07:52:32.1
1408953170.2 71.378849432 129.400771445 68.8407974243164 07:52:32.2
1408953170.3 71.37884085 129.400773737 68.69629669189453 07:52:32.3
1408953170.4 71.378831769 129.400774768 68.41179656982422 07:52:32.4
1408953170.5 71.378823085 129.400777702 68.28849792480469 07:52:32.5
1408953170.6 71.378814423 129.400779501 68.15789794921875 07:52:32.6
1408953170.7 71.37880582 129.400783955 68.21179962158203 07:52:32.7
1408953170.8 71.378797105 129.40078652 68.11029815673828 07:52:32.8
1408953170.9 71.378788378 129.400789837 68.04720306396484 07:52:32.9
1408953171.0 71.378779543 129.400792664 67.87809753417969 07:52:33.0
1408953171.1 71.378770972 129.40079733 67.90959930419922 07:52:33.1
1408953171.2 71.378762184 129.400799794 67.82769775390625 07:52:33.2
1408953171.3 71.378753673 129.400804804 67.84980010986328 07:52:33.3
1408953171.4 71.378745255 129.400811633 68.0239028930664 07:52:33.4
1408953171.5 71.378736484 129.400815833 67.97699737548828 07:52:33.5
1408953171.6 71.378727581 129.400819522 67.91819763183594 07:52:33.6
1408953171.7 71.378718748 129.400823751 67.8666000366211 07:52:33.7
1408953171.8 71.378710194 129.400828214 67.90229797363281 07:52:33.8
1408953171.9 71.378701207 129.400832354 67.81079864501953 07:52:33.9
1408953172.0 71.378692324 129.400836761 67.78369903564453 07:52:34.0
1408953172.1 71.378683411 129.400840964 67.76399993896484 07:52:34.1
1408953172.3 71.378665312 129.400849498 67.69409942626953 07:52:34.3
1408953172.4 71.378656264 129.400853733 67.67389678955078 07:52:34.4
1408953172.5 71.378647242 129.400858367 67.70700073242188 07:52:34.5
1408953172.7 71.3786292 129.400867645 67.73059844970703 07:52:34.7
1408953172.8 71.378620553 129.400876064 67.99259948730469 07:52:34.8
1408953172.9 71.378611718 129.400883054 68.14340209960938 07:52:34.9
1408953173.0 71.378602814 129.400887258 68.14070129394531 07:52:35.0
1408953173.1 71.37859345 129.40088824 67.8406982421875 07:52:35.1
1408953173.2 71.378584417 129.400893465 67.8302001953125 07:52:35.2
1408953173.3 71.378576123 129.400904942 68.35459899902344 07:52:35.3
1408953173.4 71.378567217 129.400911893 68.50460052490234 07:52:35.4
1408953173.5 71.378557716 129.400911683 68.07170104980469 07:52:35.5
1408953173.6 71.378548436 129.400913341 67.76439666748047 07:52:35.6
1408953173.7 71.378539553 129.400920642 67.92530059814453 07:52:35.7
1408953173.8 71.378530959 129.400928855 68.185302734375 07:52:35.8
1408953173.9 71.378521836 129.400934334 68.26730346679688 07:52:35.9
1408953174.0 71.378513078 129.400943179 68.51509857177734 07:52:36.0
1408953174.1 71.378504353 129.400950566 68.73760223388672 07:52:36.1
1408953174.2 71.378494828 129.400948618 68.14440155029297 07:52:36.2
1408953174.3 71.378486094 129.400957374 68.41580200195312 07:52:36.3
1408953174.5 71.378467843 129.400962545 68.0374984741211 07:52:36.5
1408953174.6 71.378459271 129.400971814 68.37359619140625 07:52:36.6
1408953174.7 71.378450707 129.400979725 68.6061019897461 07:52:36.7
1408953174.8 71.378442039 129.400985892 68.79119873046875 07:52:36.8
1408953174.9 71.378432895 129.400987482 68.57369995117188 07:52:36.9
1408953175.0 71.378424272 129.400995075 68.85459899902344 07:52:37.0
1408953175.1 71.378415822 129.401002045 69.10250091552734 07:52:37.1
1408953175.2 71.378407008 129.401005545 69.05249786376953 07:52:37.2
1408953175.3 71.378397597 129.401004712 68.63590240478516 07:52:37.3
1408953175.5 71.378379833 129.401013617 68.67539978027344 07:52:37.5
1408953175.6 71.378371357 129.401022677 69.06770324707031 07:52:37.6
1408953175.8 71.378353007 129.401024603 68.52249908447266 07:52:37.8
1408953175.9 71.378344951 129.401035252 69.05500030517578 07:52:37.9
1408953176.0 71.37833648 129.401043835 69.4176025390625 07:52:38.0
1408953176.1 71.378327859 129.40104868 69.4677963256836 07:52:38.1
1408953176.2 71.378319102 129.401051799 69.4031982421875 07:52:38.2
1408953176.3 71.378310182 129.401054635 69.28500366210938 07:52:38.3
1408953176.4 71.378301088 129.401057101 69.14129638671875 07:52:38.4
1408953176.5 71.378292024 129.401056716 68.80110168457031 07:52:38.5
1408953176.6 71.378283195 129.4010596 68.69499969482422 07:52:38.6
1408953176.7 71.378274643 129.401064575 68.81629943847656 07:52:38.7
1408953176.8 71.37826606 129.401071522 69.02989959716797 07:52:38.8
1408953176.9 71.378257531 129.401077803 69.1626968383789 07:52:38.9
1408953177.0 71.378248244 129.401074525 68.54650115966797 07:52:39.0
1408953177.1 71.3782398 129.401082403 68.7959976196289 07:52:39.1
1408953177.2 71.378231016 129.401085169 68.63619995117188 07:52:39.2
1408953177.3 71.378222602 129.401094989 69.0707015991211 07:52:39.3
1408953177.5 71.378206107 129.401110177 69.62940216064453 07:52:39.5
1408953177.6 71.378196973 129.401111167 69.34349822998047 07:52:39.6
1408953177.7 71.378188454 129.401117454 69.43150329589844 07:52:39.7
1408953177.8 71.378179712 129.401120904 69.31520080566406 07:52:39.8
1408953177.9 71.378171275 129.401128395 69.58149719238281 07:52:39.9
1408953178.0 71.378162967 129.401135797 69.86519622802734 07:52:40.0
1408953178.1 71.378154436 129.401141683 69.97810363769531 07:52:40.1
1408953178.2 71.378145918 129.401148948 70.16609954833984 07:52:40.2
1408953178.3 71.378137175 129.401152049 70.05419921875 07:52:40.3
1408953178.4 71.378128391 129.401158027 70.09760284423828 07:52:40.4
1408953178.5 71.378119822 129.401164595 70.25489807128906 07:52:40.5
1408953178.6 71.37811088 129.401168157 70.13770294189453 07:52:40.6
1408953178.7 71.378102083 129.401173766 70.25240325927734 07:52:40.7
1408953178.8 71.37809316 129.401179442 70.29679870605469 07:52:40.8
1408953178.9 71.37808448 129.401186176 70.41419982910156 07:52:40.9
1408953179.0 71.378075587 129.401190651 70.3656997680664 07:52:41.0
1408953179.1 71.378066612 129.401195746 70.32730102539062 07:52:41.1
1408953179.2 71.378057585 129.401199976 70.26799774169922 07:52:41.2
1408953179.4 71.37803986 129.401210677 70.34649658203125 07:52:41.4
1408953179.5 71.378030745 129.40121525 70.29940032958984 07:52:41.5
1408953179.6 71.378021876 129.401220282 70.29920196533203 07:52:41.6
1408953179.7 71.378012842 129.401225227 70.3228988647461 07:52:41.7
1408953179.8 71.378004072 129.401230036 70.3093032836914 07:52:41.8
1408953179.9 71.377995062 129.401235188 70.3583984375 07:52:41.9
1408953180.0 71.377986099 129.401240009 70.39399719238281 07:52:42.0
1408953180.1 71.377977128 129.401245619 70.40599822998047 07:52:42.1
1408953180.2 71.377968053 129.401251281 70.42870330810547 07:52:42.2
1408953180.3 71.377959186 129.401256159 70.4561996459961 07:52:42.3
1408953180.4 71.377950222 129.401260426 70.49359893798828 07:52:42.4
1408953180.5 71.377941219 129.40126499 70.55729675292969 07:52:42.5
1408953180.6 71.377932041 129.401269789 70.55670166015625 07:52:42.6
1408953180.7 71.377922948 129.401274956 70.58380126953125 07:52:42.7
1408953180.8 71.377913958 129.401279465 70.65699768066406 07:52:42.8
1408953180.9 71.377904872 129.40128425 70.6613998413086 07:52:42.9
1408953181.0 71.377895668 129.401289406 70.65049743652344 07:52:43.0
1408953181.1 71.377886796 129.401294176 70.73979949951172 07:52:43.1
